"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-16 05:56:42",1763272602807,"sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app/","GET","",-1,"dzthk-1763272601203-b96d1032d6c7","vercel-favicon/1.0","error","preview","claude/fix-vercel-env-vars-01PVFPrsZYa1N4DXu2WdYd5u","","lambda","/","sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app","dpl_Dd6zNwEqnj94k9v7g85aF4G65yxC",-1,"iad1",-1,-1,"{""level"":""warn"",""time"":1763272602183,""pid"":4,""hostname"":""169.254.27.167"",""msg"":""No MongoDB URL found, using in-memory server""}
{""level"":""info"",""time"":1763272602184,""pid"":4,""hostname"":""169.254.27.167"",""msg"":""Using database path: /tmp/db""}
Starting the MongoMemoryServer Instance failed, enable debug log for more information. Error:
 Error: ENOENT: no such file or directory, mkdir '/home/sbx_user1051'
    at async Object.mkdir (node:internal/fs/promises:860:10)
    at async mkdir (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/utils.js:246:5)
    at async MongoBinary.download (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoBinary.js:28:9)
    at async MongoBinary.getPath (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoBinary.js:105:30)
    at async MongoInstance.start (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoInstance.js:136:26)
    at async MongoInstance.create (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoInstance.js:85:9)
    at async MongoMemoryServer._startUpInstance (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:226:26)
    at async MongoMemoryServer.start (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:85:9)
    at async MongoMemoryServer.create (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:64:9)
    at async Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:33:26) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/home/sbx_user1051'
}
Error: ENOENT: no such file or directory, mkdir '/home/sbx_user1051'
    at async Object.mkdir (node:internal/fs/promises:860:10)
    at async mkdir (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/utils.js:246:5)
    at async MongoBinary.download (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoBinary.js:28:9)
    at async MongoBinary.getPath (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoBinary.js:105:30)
    at async MongoInstance.start (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoInstance.js:136:26)
    at async MongoInstance.create (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoInstance.js:85:9)
    at async MongoMemoryServer._startUpInstance (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:226:26)
    at async MongoMemoryServer.start (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:85:9)
    at async MongoMemoryServer.create (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:64:9)
    at async Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:33:26) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/home/sbx_user1051'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KSBN77P7DJSJPJNNT4ZRT","",-1
"2025-11-16 05:56:42",1763272602053,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/favicon.ico","GET","",-1,"k2vc4-1763272600387-1f38332f9b16","vercel-favicon/1.0","error","production","main","","lambda","/![-]/catchall","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",-1,"iad1",-1,-1,"{""level"":""warn"",""time"":1763272601392,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""No MongoDB URL found, using in-memory server""}
{""level"":""info"",""time"":1763272601393,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""Using database path: /var/task/vercel/path0/db""}
{""level"":""info"",""time"":1763272601393,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""Creating database directory at /var/task/vercel/path0/db""}
Error: ENOENT: no such file or directory, mkdir '/var/task/vercel/path0/db'
    at mkdirSync (node:fs:1363:26)
    at Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:29:9)
    at Database.getInstance (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:67:31)
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:216:31
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:221:3
    at ModuleJob.run (node:internal/modules/esm/module_job:345:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:665:26)
    at async get_hooks (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/internal.js:531:49)
    at async file:///var/task/vercel/path0/.svelte-kit/output/server/index.js:3192:24 {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/vercel/path0/db'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KSAVB8TBFHT0KHRJ0DGJ3","",-1
"2025-11-16 05:56:41",1763272601255,"sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app/","GET","",500,"dzthk-1763272601203-b96d1032d6c7","vercel-favicon/1.0","error","preview","claude/fix-vercel-env-vars-01PVFPrsZYa1N4DXu2WdYd5u","","lambda","/","sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app","dpl_Dd6zNwEqnj94k9v7g85aF4G65yxC",1533,"iad1",201,2048,"","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KSBN77P7DJSJPJNNT4ZRT","",1
"2025-11-16 05:56:41",1763272601225,"sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app/","GET","",-1,"lrhfr-1763272597337-92bacb464548","vercel-og/1.0","error","preview","claude/fix-vercel-env-vars-01PVFPrsZYa1N4DXu2WdYd5u","","lambda","/","sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app","dpl_Dd6zNwEqnj94k9v7g85aF4G65yxC",-1,"iad1",-1,-1,"ngoMemoryServer.js:85:9)
    at async MongoMemoryServer.create (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:64:9)
    at async Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:33:26) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/home/sbx_user1051'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
{""level"":""warn"",""time"":1763272600576,""pid"":4,""hostname"":""169.254.27.167"",""msg"":""No MongoDB URL found, using in-memory server""}
{""level"":""info"",""time"":1763272600577,""pid"":4,""hostname"":""169.254.27.167"",""msg"":""Using database path: /tmp/db""}
Starting the MongoMemoryServer Instance failed, enable debug log for more information. Error:
 Error: ENOENT: no such file or directory, mkdir '/home/sbx_user1051'
    at async Object.mkdir (node:internal/fs/promises:860:10)
    at async mkdir (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/utils.js:246:5)
    at async MongoBinary.download (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoBinary.js:28:9)
    at async MongoBinary.getPath (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoBinary.js:105:30)
    at async MongoInstance.start (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoInstance.js:136:26)
    at async MongoInstance.create (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoInstance.js:85:9)
    at async MongoMemoryServer._startUpInstance (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:226:26)
    at async MongoMemoryServer.start (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:85:9)
    at async MongoMemoryServer.create (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:64:9)
    at async Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:33:26) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/home/sbx_user1051'
}
Error: ENOENT: no such file or directory, mkdir '/home/sbx_user1051'
    at async Object.mkdir (node:internal/fs/promises:860:10)
    at async mkdir (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/utils.js:246:5)
    at async MongoBinary.download (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoBinary.js:28:9)
    at async MongoBinary.getPath (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoBinary.js:105:30)
    at async MongoInstance.start (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoInstance.js:136:26)
    at async MongoInstance.create (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/util/MongoInstance.js:85:9)
    at async MongoMemoryServer._startUpInstance (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:226:26)
    at async MongoMemoryServer.start (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:85:9)
    at async MongoMemoryServer.create (/var/task/vercel/path0/node_modules/mongodb-memory-server-core/lib/MongoMemoryServer.js:64:9)
    at async Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:33:26) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/home/sbx_user1051'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KS8016FWZ1D5RB0N9EJBX","",-1
"2025-11-16 05:56:41",1763272601149,"sixtyoneeightychatmojo-igyzyd4z1-mojois-dead-long-live-mojo.vercel.app/","GET","",500,"75642-1763272600922-0561325e6bfe","vercel-favicon/1.0","error","preview","","","lambda","/","sixtyoneeightychatmojo-igyzyd4z1-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-igyzyd4z1-mojois-dead-long-live-mojo.vercel.app","dpl_6C6Tm46qukMzSyJuGTLuxai66HD8",1520,"iad1",197,2048,"","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KSBHYK7QVXE1H6J5VCG49","",1
"2025-11-16 05:56:40",1763272600427,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/favicon.ico","GET","",500,"k2vc4-1763272600387-1f38332f9b16","vercel-favicon/1.0","error","production","main","","lambda","/![-]/catchall","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",1609,"iad1",203,2048,"","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KSAVB8TBFHT0KHRJ0DGJ3","",1
"2025-11-16 05:56:39",1763272599338,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/favicon.ico","GET","",-1,"j7xs4-1763272597674-c6a57a5a67da","vercel-favicon/1.0","error","production","main","","lambda","/![-]/catchall","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",-1,"iad1",-1,-1,"{""level"":""warn"",""time"":1763272598699,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""No MongoDB URL found, using in-memory server""}
{""level"":""info"",""time"":1763272598700,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""Using database path: /var/task/vercel/path0/db""}
{""level"":""info"",""time"":1763272598700,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""Creating database directory at /var/task/vercel/path0/db""}
Error: ENOENT: no such file or directory, mkdir '/var/task/vercel/path0/db'
    at mkdirSync (node:fs:1363:26)
    at Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:29:9)
    at Database.getInstance (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:67:31)
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:216:31
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:221:3
    at ModuleJob.run (node:internal/modules/esm/module_job:345:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:665:26)
    at async get_hooks (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/internal.js:531:49)
    at async file:///var/task/vercel/path0/.svelte-kit/output/server/index.js:3192:24 {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/vercel/path0/db'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KS86MEV5T3W7PRP24MHZ6","",-1
"2025-11-16 05:56:37",1763272597716,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/favicon.ico","GET","",500,"j7xs4-1763272597674-c6a57a5a67da","vercel-favicon/1.0","error","production","main","","lambda","/![-]/catchall","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",1606,"iad1",197,2048,"","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KS86MEV5T3W7PRP24MHZ6","",1
"2025-11-16 05:56:37",1763272597565,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/","GET","",-1,"bb76l-1763272595910-3236621549af","vercel-favicon/1.0","error","production","main","","lambda","/","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",-1,"iad1",-1,-1,"{""level"":""warn"",""time"":1763272596923,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""No MongoDB URL found, using in-memory server""}
{""level"":""info"",""time"":1763272596924,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""Using database path: /var/task/vercel/path0/db""}
{""level"":""info"",""time"":1763272596924,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""Creating database directory at /var/task/vercel/path0/db""}
Error: ENOENT: no such file or directory, mkdir '/var/task/vercel/path0/db'
    at mkdirSync (node:fs:1363:26)
    at Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:29:9)
    at Database.getInstance (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:67:31)
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:216:31
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:221:3
    at ModuleJob.run (node:internal/modules/esm/module_job:345:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:665:26)
    at async get_hooks (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/internal.js:531:49)
    at async file:///var/task/vercel/path0/.svelte-kit/output/server/index.js:3192:24 {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/vercel/path0/db'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KS6FGBQD4M14G9C9JWF7P","",-1
"2025-11-16 05:56:37",1763272597505,"sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app/","GET","",500,"lrhfr-1763272597337-92bacb464548","vercel-og/1.0","error","preview","claude/fix-vercel-env-vars-01PVFPrsZYa1N4DXu2WdYd5u","","lambda","/","sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-511t39ojg-mojois-dead-long-live-mojo.vercel.app","dpl_Dd6zNwEqnj94k9v7g85aF4G65yxC",1562,"iad1",201,2048,"","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KS8016FWZ1D5RB0N9EJBX","",1
"2025-11-16 05:56:35",1763272595952,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/","GET","",500,"bb76l-1763272595910-3236621549af","vercel-favicon/1.0","error","production","main","","lambda","/","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",1594,"iad1",203,2048,"","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KS6FGBQD4M14G9C9JWF7P","",1
"2025-11-16 05:56:34",1763272594776,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/","GET","",-1,"dg6mn-1763272593076-f269ced644f0","vercel-favicon/1.0","error","production","main","","lambda","/","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",-1,"iad1",-1,-1,"{""level"":""warn"",""time"":1763272594117,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""No MongoDB URL found, using in-memory server""}
{""level"":""info"",""time"":1763272594117,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""Using database path: /var/task/vercel/path0/db""}
{""level"":""info"",""time"":1763272594117,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""Creating database directory at /var/task/vercel/path0/db""}
Error: ENOENT: no such file or directory, mkdir '/var/task/vercel/path0/db'
    at mkdirSync (node:fs:1363:26)
    at Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:29:9)
    at Database.getInstance (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:67:31)
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:216:31
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:221:3
    at ModuleJob.run (node:internal/modules/esm/module_job:345:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:665:26)
    at async get_hooks (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/internal.js:531:49)
    at async file:///var/task/vercel/path0/.svelte-kit/output/server/index.js:3192:24 {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/vercel/path0/db'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KS3Q06PB1M3F8DNMC35KM","",-1
"2025-11-16 05:56:33",1763272593120,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/","GET","",500,"dg6mn-1763272593076-f269ced644f0","vercel-favicon/1.0","error","production","main","","lambda","/","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",1638,"iad1",200,2048,"","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KS3Q06PB1M3F8DNMC35KM","",1
"2025-11-16 05:55:19",1763272519307,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/favicon.ico","GET","",-1,"7b5xp-1763272517377-92e858d865cb","vercel-screenshot/1.0","error","production","main","","lambda","/![-]/catchall","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",-1,"iad1",-1,-1,"{""level"":""warn"",""time"":1763272518652,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""No MongoDB URL found, using in-memory server""}
{""level"":""info"",""time"":1763272518653,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""Using database path: /var/task/vercel/path0/db""}
{""level"":""info"",""time"":1763272518653,""pid"":4,""hostname"":""169.254.40.35"",""msg"":""Creating database directory at /var/task/vercel/path0/db""}
Error: ENOENT: no such file or directory, mkdir '/var/task/vercel/path0/db'
    at mkdirSync (node:fs:1363:26)
    at Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:29:9)
    at Database.getInstance (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:67:31)
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:216:31
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:221:3
    at ModuleJob.run (node:internal/modules/esm/module_job:345:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:665:26)
    at async get_hooks (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/internal.js:531:49)
    at async file:///var/task/vercel/path0/.svelte-kit/output/server/index.js:3192:24 {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/vercel/path0/db'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KPT03T4VEV7BWP4AGTGER","",-1
"2025-11-16 05:55:19",1763272519269,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/favicon.ico","GET","",-1,"92q9q-1763272517672-c7bb48cd1e38","vercel-screenshot/1.0","error","production","main","","lambda","/![-]/catchall","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",-1,"iad1",-1,-1,"{""level"":""warn"",""time"":1763272518689,""pid"":4,""hostname"":""169.254.18.107"",""msg"":""No MongoDB URL found, using in-memory server""}
{""level"":""info"",""time"":1763272518689,""pid"":4,""hostname"":""169.254.18.107"",""msg"":""Using database path: /var/task/vercel/path0/db""}
{""level"":""info"",""time"":1763272518689,""pid"":4,""hostname"":""169.254.18.107"",""msg"":""Creating database directory at /var/task/vercel/path0/db""}
Error: ENOENT: no such file or directory, mkdir '/var/task/vercel/path0/db'
    at mkdirSync (node:fs:1363:26)
    at Database.init (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:29:9)
    at Database.getInstance (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:67:31)
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:216:31
    at file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/database.js:221:3
    at ModuleJob.run (node:internal/modules/esm/module_job:345:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:665:26)
    at async get_hooks (file:///var/task/vercel/path0/.svelte-kit/output/server/chunks/internal.js:531:49)
    at async file:///var/task/vercel/path0/.svelte-kit/output/server/index.js:3192:24 {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/vercel/path0/db'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KPT5D4P1RKKYEERCT5HNW","",-1
"2025-11-16 05:55:17",1763272517805,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/favicon.ico","GET","",500,"92q9q-1763272517672-c7bb48cd1e38","vercel-screenshot/1.0","error","production","main","","lambda","/![-]/catchall","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",1445,"iad1",201,2048,"","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KPT5D4P1RKKYEERCT5HNW","",1
"2025-11-16 05:55:17",1763272517635,"sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app/favicon.ico","GET","",500,"7b5xp-1763272517377-92e858d865cb","vercel-screenshot/1.0","error","production","main","","lambda","/![-]/catchall","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","sixtyoneeightychatmojo-szhi8m4bl-mojois-dead-long-live-mojo.vercel.app","dpl_26X4TKDKXnbN5MKf2o5jjnGFqS5R",1655,"iad1",204,2048,"","prj_CBsIGjlJ87UAjDuO4Kt1nvBNzEGo","","","01KA5KPT03T4VEV7BWP4AGTGER","",1
